PostId,UniqueId,PostBlockType,Revisions,MinSim,MaxSim,AvgSim,AvgDiffDays
14843049,199381552,0,1,0.8346456692913385,0.8346456692913385,0.8346456692913385,1.0
14843721,199389510,0,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,260.0
14843721,199389511,1,1,0.9,0.9,0.9,260.0
14848589,199447800,1,1,0.8387096774193549,0.8387096774193549,0.8387096774193549,1016.0
14851698,199486212,0,1,0.896797153024911,0.896797153024911,0.896797153024911,4.0
14893713,200000973,0,1,0.8783783783783784,0.8783783783783784,0.8783783783783784,643.0
14902789,200119259,1,1,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0
14904565,200142985,1,1,0.8791208791208791,0.8791208791208791,0.8791208791208791,305.0
14926602,200414289,1,1,0.8395061728395061,0.8395061728395061,0.8395061728395061,1.0
14926602,200414290,0,1,0.8739946380697051,0.8739946380697051,0.8739946380697051,1.0
14934873,200514143,0,1,0.8954248366013072,0.8954248366013072,0.8954248366013072,1.0
14970567,200950809,0,1,0.896551724137931,0.896551724137931,0.896551724137931,776.0
14981677,201088571,0,1,0.8662092624356775,0.8662092624356775,0.8662092624356775,1741.0
14981769,201089763,0,1,0.8121693121693122,0.8121693121693122,0.8121693121693122,15.0
14984993,201130846,1,1,0.8848484848484849,0.8848484848484849,0.8848484848484849,1114.0
15030505,201687689,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,298.0
15030628,201689267,0,1,0.896551724137931,0.896551724137931,0.896551724137931,4.0
15064114,202100895,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,470.0
15096463,202496503,0,1,0.8771929824561403,0.8771929824561403,0.8771929824561403,2.0
15097853,202513625,0,1,0.8996960486322189,0.8996960486322189,0.8996960486322189,1263.0
15120199,202789355,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,723.0
15144731,203096937,0,1,0.8740987243483084,0.8740987243483084,0.8740987243483084,1.0
15147277,203129431,0,1,0.8271604938271605,0.8271604938271605,0.8271604938271605,1371.0
15172180,203440844,0,1,0.8085714285714286,0.8085714285714286,0.8085714285714286,1151.0
15201105,203799485,0,1,0.875,0.875,0.875,3.0
15205094,203848107,0,1,0.898876404494382,0.898876404494382,0.898876404494382,1541.0
15220375,204038657,1,1,0.875,0.875,0.875,13.0
15267180,204611205,0,1,0.8863636363636364,0.8863636363636364,0.8863636363636364,1.0
15271482,204663762,1,1,0.8108108108108109,0.8108108108108109,0.8108108108108109,688.0
15278402,204749611,0,1,0.8702101359703337,0.8702101359703337,0.8702101359703337,147.0
15280513,204776642,1,1,0.8780487804878049,0.8780487804878049,0.8780487804878049,1.0
15315363,205215080,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,493.0
15319676,205269869,1,1,0.9,0.9,0.9,895.0
15326312,205352504,1,1,0.8275862068965517,0.8275862068965517,0.8275862068965517,559.0
15326403,205353614,0,1,0.8125,0.8125,0.8125,529.0
15338934,205503276,0,1,0.8033707865168539,0.8033707865168539,0.8033707865168539,1.0
15353605,205679841,0,1,0.8096385542168675,0.8096385542168675,0.8096385542168675,1.0
15364544,205810647,1,1,0.8205128205128205,0.8205128205128205,0.8205128205128205,982.0
15379748,206002460,1,1,0.8636363636363636,0.8636363636363636,0.8636363636363636,2656.0
15422082,206519162,0,1,0.8534258456201215,0.8534258456201215,0.8534258456201215,1.0
15422496,206524682,0,1,0.8472222222222222,0.8472222222222222,0.8472222222222222,384.0
15426495,206573712,0,1,0.898876404494382,0.898876404494382,0.898876404494382,1530.0
15450396,206875261,0,1,0.8744186046511628,0.8744186046511628,0.8744186046511628,1524.0
15460735,207002061,0,1,0.898876404494382,0.898876404494382,0.898876404494382,764.0
15460943,207003910,1,1,0.8,0.8,0.8,245.0
15507255,207566444,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
15537963,207940449,1,1,0.8263473053892215,0.8263473053892215,0.8263473053892215,1.0
15554960,208144751,0,1,0.8663101604278075,0.8663101604278075,0.8663101604278075,1.0
15653805,209360998,1,1,0.8421052631578947,0.8421052631578947,0.8421052631578947,1170.0
15675474,209639571,0,1,0.8096676737160121,0.8096676737160121,0.8096676737160121,1208.0
15687189,209785982,0,1,0.810172570390554,0.810172570390554,0.810172570390554,528.0
15722670,210217170,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,1441.0
15729033,210293574,0,1,0.8900523560209425,0.8900523560209425,0.8900523560209425,1473.0
15756379,210616496,1,1,0.8292682926829268,0.8292682926829268,0.8292682926829268,792.0
15772261,210812196,0,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,2636.0
15776976,210870437,0,1,0.8043478260869565,0.8043478260869565,0.8043478260869565,5.0
15783995,210954559,0,1,0.8854961832061069,0.8854961832061069,0.8854961832061069,1.0
15836733,211596658,0,1,0.8704061895551257,0.8704061895551257,0.8704061895551257,1.0
15845056,211699296,0,1,0.8388278388278388,0.8388278388278388,0.8388278388278388,1.0
15854418,211816600,1,1,0.8450704225352113,0.8450704225352113,0.8450704225352113,446.0
15859323,211875934,1,1,0.8205128205128205,0.8205128205128205,0.8205128205128205,539.0
15873047,212039127,0,1,0.8492063492063492,0.8492063492063492,0.8492063492063492,2.0
15877853,212095974,0,1,0.8152077807250221,0.8152077807250221,0.8152077807250221,3.0
15922900,212649351,0,1,0.8294607628233231,0.8294607628233231,0.8294607628233231,2628.0
15928590,212719160,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,108.0
15931312,212750501,0,1,0.847457627118644,0.847457627118644,0.847457627118644,18.0
15982394,213382839,0,1,0.864321608040201,0.864321608040201,0.864321608040201,756.0
16004898,213660627,0,1,0.8270676691729323,0.8270676691729323,0.8270676691729323,6.0
16011319,213733868,0,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,203.0
16012066,213742327,1,1,0.8947368421052632,0.8947368421052632,0.8947368421052632,242.0
16024981,213899599,1,1,0.8656716417910447,0.8656716417910447,0.8656716417910447,1.0
16063438,214374078,0,1,0.896,0.896,0.896,1.0
16085247,214645653,1,1,0.8323699421965318,0.8323699421965318,0.8323699421965318,1.0
16086125,214657099,1,1,0.9,0.9,0.9,4.0
16092231,214737233,0,1,0.874439461883408,0.874439461883408,0.874439461883408,531.0
16092231,214737234,1,1,0.8,0.8,0.8,531.0
16100137,214837998,1,1,0.8,0.8,0.8,1309.0
16111158,214970861,1,1,0.8387096774193549,0.8387096774193549,0.8387096774193549,89.0
16111158,214970863,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,89.0
16111158,214970865,1,1,0.8,0.8,0.8,89.0
16114044,215007671,1,1,0.8947368421052632,0.8947368421052632,0.8947368421052632,1309.0
16118913,215067958,1,1,0.8163265306122449,0.8163265306122449,0.8163265306122449,1.0
16125737,215153175,0,1,0.8875,0.8875,0.8875,1.0
16127848,215183798,1,1,0.8,0.8,0.8,1093.0
16128140,215187782,0,1,0.852017937219731,0.852017937219731,0.852017937219731,845.0
16128140,215187788,0,1,0.88,0.88,0.88,845.0
16146768,215415262,0,1,0.8828828828828829,0.8828828828828829,0.8828828828828829,505.0
16151182,215466425,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,111.0
16222462,216345084,0,1,0.8679245283018868,0.8679245283018868,0.8679245283018868,145.0
16231155,216452695,0,1,0.8451612903225807,0.8451612903225807,0.8451612903225807,615.0
16236780,216522438,0,1,0.8387096774193549,0.8387096774193549,0.8387096774193549,606.0
16240502,216570015,1,1,0.8930232558139535,0.8930232558139535,0.8930232558139535,702.0
16274813,216990265,0,1,0.8585271317829457,0.8585271317829457,0.8585271317829457,1.0
16295032,217234051,1,1,0.8470588235294118,0.8470588235294118,0.8470588235294118,1285.0
16300376,217297936,0,1,0.8975409836065574,0.8975409836065574,0.8975409836065574,744.0
16318839,217524829,1,1,0.8421052631578947,0.8421052631578947,0.8421052631578947,4.0
16327064,217624826,0,1,0.8714285714285714,0.8714285714285714,0.8714285714285714,1.0
16329910,217660901,1,1,0.8648648648648649,0.8648648648648649,0.8648648648648649,1298.0
16339247,217772362,0,1,0.8701298701298701,0.8701298701298701,0.8701298701298701,1.0
16344291,217834963,0,1,0.8306451612903226,0.8306451612903226,0.8306451612903226,318.0
16371874,218178438,1,1,0.8602150537634409,0.8602150537634409,0.8602150537634409,3.0
16405964,218588274,0,1,0.8775834658187599,0.8775834658187599,0.8775834658187599,1229.0
16443108,219038859,0,1,0.8961748633879781,0.8961748633879781,0.8961748633879781,3.0
16445936,219073526,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0
16464114,219298037,0,1,0.8543689320388349,0.8543689320388349,0.8543689320388349,1.0
16471750,219392715,0,1,0.8961201501877347,0.8961201501877347,0.8961201501877347,1.0
16489996,219614523,0,1,0.8827586206896552,0.8827586206896552,0.8827586206896552,4.0
16496651,219694391,0,1,0.8820375335120644,0.8820375335120644,0.8820375335120644,1859.0
16511876,219883164,1,1,0.8666666666666667,0.8666666666666667,0.8666666666666667,1199.0
16540679,220235410,1,1,0.875,0.875,0.875,360.0
16542769,220259633,1,1,0.8148148148148148,0.8148148148148148,0.8148148148148148,997.0
16548618,220331834,1,1,0.875,0.875,0.875,200.0
16581734,220737026,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,35.0
16583243,220756111,0,1,0.8553459119496856,0.8553459119496856,0.8553459119496856,587.0
16600396,220967461,1,1,0.85,0.85,0.85,1.0
16603264,221002424,0,1,0.8627450980392157,0.8627450980392157,0.8627450980392157,291.0
16620478,221213368,0,2,0.0967741935483871,0.7819548872180451,0.4393645403832161,647.0
16620478,221213363,0,1,0.8518518518518519,0.8518518518518519,0.8518518518518519,647.0
16624398,221262063,0,1,0.8863142650253439,0.8863142650253439,0.8863142650253439,1.0
16631782,221353709,1,1,0.8311688311688312,0.8311688311688312,0.8311688311688312,2.0
16650896,221586565,0,1,0.848,0.848,0.848,483.0
16689052,222049915,1,1,0.8059701492537313,0.8059701492537313,0.8059701492537313,53.0
16692633,222092543,1,1,0.8387096774193549,0.8387096774193549,0.8387096774193549,1.0
16703576,222232488,0,1,0.8813559322033898,0.8813559322033898,0.8813559322033898,117.0
16706193,222264573,1,1,0.8255813953488372,0.8255813953488372,0.8255813953488372,1248.0
16719588,222426668,1,1,0.88,0.88,0.88,1056.0
16724116,222484479,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
16751156,222823125,1,1,0.8260869565217391,0.8260869565217391,0.8260869565217391,5.0
16769534,223052878,1,1,0.8,0.8,0.8,1632.0
16796199,223379374,0,1,0.8669950738916257,0.8669950738916257,0.8669950738916257,242.0
16819310,223672153,1,1,0.8148148148148148,0.8148148148148148,0.8148148148148148,56.0
16829596,223803596,0,1,0.8777895855472901,0.8777895855472901,0.8777895855472901,880.0
16834334,223861019,0,2,0.4253731343283582,0.4691358024691358,0.447254468398747,127.0
16844672,223985473,0,1,0.8605341246290801,0.8605341246290801,0.8605341246290801,1.0
16847513,224020614,0,1,0.8405093996361431,0.8405093996361431,0.8405093996361431,11.0
16850484,224058665,0,1,0.8785046728971962,0.8785046728971962,0.8785046728971962,948.0
16854431,224107024,0,1,0.8955223880597015,0.8955223880597015,0.8955223880597015,126.0
16879584,224428590,0,1,0.8020304568527918,0.8020304568527918,0.8020304568527918,2.0
16906359,224749621,1,1,0.8831168831168831,0.8831168831168831,0.8831168831168831,1.0
16934515,225090352,1,1,0.8363636363636363,0.8363636363636363,0.8363636363636363,406.0
16943742,225201756,1,1,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0
16946656,225238448,0,1,0.8865647626709574,0.8865647626709574,0.8865647626709574,1.0
16955089,225345156,0,1,0.8326180257510729,0.8326180257510729,0.8326180257510729,50.0
16962898,225438130,1,1,0.8095238095238095,0.8095238095238095,0.8095238095238095,780.0
16971042,225539166,0,1,0.898876404494382,0.898876404494382,0.898876404494382,723.0
16982476,225681446,1,1,0.8648648648648649,0.8648648648648649,0.8648648648648649,2.0
17008172,226000964,1,2,0.27586206896551724,0.55,0.41293103448275864,85.0
17031692,226278624,1,1,0.8936170212765957,0.8936170212765957,0.8936170212765957,1.0
17049479,226495581,0,1,0.84,0.84,0.84,1.0
17058261,226606203,1,1,0.8461538461538461,0.8461538461538461,0.8461538461538461,2369.0
17071543,226768634,0,1,0.8097165991902834,0.8097165991902834,0.8097165991902834,701.0
17084152,226923066,0,1,0.8913043478260869,0.8913043478260869,0.8913043478260869,1140.0
17088753,226977542,1,1,0.8843537414965986,0.8843537414965986,0.8843537414965986,1068.0
17092236,227020232,1,1,0.88,0.88,0.88,1.0
17107813,227211765,1,1,0.9,0.9,0.9,48.0
17116660,227319212,0,1,0.8344370860927153,0.8344370860927153,0.8344370860927153,1.0
17132276,227510175,0,1,0.8225806451612904,0.8225806451612904,0.8225806451612904,1.0
17142850,227637207,0,1,0.8104575163398693,0.8104575163398693,0.8104575163398693,2560.0
17142850,227637208,1,1,0.875,0.875,0.875,2560.0
17236321,228781378,0,1,0.8627935723114957,0.8627935723114957,0.8627935723114957,1.0
17284221,229375499,1,1,0.8,0.8,0.8,616.0
17333365,229985215,0,1,0.8357588357588358,0.8357588357588358,0.8357588357588358,295.0
17333365,229985218,1,1,0.8780487804878049,0.8780487804878049,0.8780487804878049,295.0
17334944,230005784,0,1,0.8726655348047538,0.8726655348047538,0.8726655348047538,13.0
17339384,230057125,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,341.0
17388896,230665034,0,1,0.8621291448516579,0.8621291448516579,0.8621291448516579,2679.0
17389340,230670960,1,1,0.8947368421052632,0.8947368421052632,0.8947368421052632,2.0
17397027,230767308,1,1,0.8536585365853658,0.8536585365853658,0.8536585365853658,1273.0
17402384,230828462,1,1,0.8857142857142857,0.8857142857142857,0.8857142857142857,178.0
17417556,231014806,0,1,0.82,0.82,0.82,112.0
17436821,231247301,0,1,0.8428571428571429,0.8428571428571429,0.8428571428571429,232.0
17446737,231366916,0,1,0.859504132231405,0.859504132231405,0.859504132231405,1.0
17465456,231594551,1,1,0.8648648648648649,0.8648648648648649,0.8648648648648649,877.0
17473474,231690246,0,1,0.8869936034115139,0.8869936034115139,0.8869936034115139,103.0
17487100,231856705,1,1,0.875968992248062,0.875968992248062,0.875968992248062,132.0
17492102,231921120,0,1,0.8290155440414507,0.8290155440414507,0.8290155440414507,1.0
17514678,232201775,1,1,0.8085106382978723,0.8085106382978723,0.8085106382978723,1118.0
17521835,232286745,0,1,0.8151658767772512,0.8151658767772512,0.8151658767772512,45.0
17537277,232476736,0,1,0.891566265060241,0.891566265060241,0.891566265060241,2151.0
17537277,232476745,0,1,0.8,0.8,0.8,2151.0
17548121,232606739,1,1,0.8947368421052632,0.8947368421052632,0.8947368421052632,46.0
17571186,232888431,1,1,0.875,0.875,0.875,141.0
17603073,233273596,1,1,0.88,0.88,0.88,1.0
17620353,233488534,0,1,0.8392857142857143,0.8392857142857143,0.8392857142857143,3.0
17628149,233591376,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,11.0
17628149,233591378,1,1,0.875,0.875,0.875,11.0
17642534,233762965,0,1,0.8219895287958116,0.8219895287958116,0.8219895287958116,1.0
17662826,234007116,1,1,0.8648648648648649,0.8648648648648649,0.8648648648648649,1.0
17691245,234352174,0,1,0.8727272727272727,0.8727272727272727,0.8727272727272727,2007.0
17700813,234465755,0,1,0.8909090909090909,0.8909090909090909,0.8909090909090909,329.0
17712192,234607067,0,1,0.804661487236404,0.804661487236404,0.804661487236404,9.0
17747212,235035116,0,1,0.8524590163934426,0.8524590163934426,0.8524590163934426,2322.0
17747212,235035118,0,1,0.8253358925143954,0.8253358925143954,0.8253358925143954,2322.0
17750391,235075112,0,1,0.8076923076923077,0.8076923076923077,0.8076923076923077,252.0
17754161,235122162,0,1,0.8779527559055118,0.8779527559055118,0.8779527559055118,1.0
17766188,235270882,0,1,0.898876404494382,0.898876404494382,0.898876404494382,1403.0
17770904,235330426,0,1,0.8228571428571428,0.8228571428571428,0.8228571428571428,232.0
17786856,235517662,0,1,0.8484848484848485,0.8484848484848485,0.8484848484848485,1468.0
17819275,235912262,0,1,0.8125755743651754,0.8125755743651754,0.8125755743651754,1.0
17839323,236154942,0,1,0.898876404494382,0.898876404494382,0.898876404494382,1399.0
17883255,236708382,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,77.0
17899120,236906104,1,1,0.8266666666666667,0.8266666666666667,0.8266666666666667,1285.0
17901943,236940011,0,1,0.8127490039840638,0.8127490039840638,0.8127490039840638,1.0
17925119,237229887,1,1,0.8974358974358975,0.8974358974358975,0.8974358974358975,1.0
17925969,237240939,1,1,0.8636363636363636,0.8636363636363636,0.8636363636363636,322.0
17958983,237644778,1,1,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0
17972964,237814990,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,532.0
17981153,237918353,0,1,0.8949232585596222,0.8949232585596222,0.8949232585596222,1.0
18048015,238771888,0,1,0.8953488372093024,0.8953488372093024,0.8953488372093024,2207.0
18072914,239075131,0,1,0.8253588516746412,0.8253588516746412,0.8253588516746412,4.0
18073343,239079290,1,1,0.8076923076923077,0.8076923076923077,0.8076923076923077,197.0
18077251,239125184,0,1,0.8531468531468531,0.8531468531468531,0.8531468531468531,1.0
18098152,239387293,1,1,0.8806366047745358,0.8806366047745358,0.8806366047745358,1.0
18102207,239435240,1,1,0.8235294117647058,0.8235294117647058,0.8235294117647058,602.0
18106914,239492019,1,1,0.8941176470588236,0.8941176470588236,0.8941176470588236,1.0
18111588,239549387,0,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,289.0
18115143,239595783,0,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
18119273,239648765,0,1,0.8461538461538461,0.8461538461538461,0.8461538461538461,1201.0
18137295,239878846,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0
18162304,240195367,0,1,0.8976034858387799,0.8976034858387799,0.8976034858387799,945.0
18184730,240469439,0,1,0.898876404494382,0.898876404494382,0.898876404494382,1380.0
18185407,240477131,0,1,0.8459016393442623,0.8459016393442623,0.8459016393442623,1.0
18193222,240572281,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,519.0
18209447,240771894,1,1,0.8979591836734694,0.8979591836734694,0.8979591836734694,1.0
18228405,241012785,0,1,0.8545454545454545,0.8545454545454545,0.8545454545454545,29.0
18248600,241270847,0,1,0.8252148997134671,0.8252148997134671,0.8252148997134671,203.0
18269861,241543836,1,1,0.8275862068965517,0.8275862068965517,0.8275862068965517,2500.0
18274278,241596314,0,2,0.04878048780487805,0.8181818181818182,0.43348115299334816,2.0
18281478,241685199,0,1,0.8833922261484098,0.8833922261484098,0.8833922261484098,306.0
18340767,242417578,0,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,378.0
18344201,242460956,0,1,0.8491446345256609,0.8491446345256609,0.8491446345256609,1.0
18353754,242582895,0,1,0.8864864864864865,0.8864864864864865,0.8864864864864865,389.0
18353972,242585708,0,1,0.8540540540540541,0.8540540540540541,0.8540540540540541,1.0
18360084,242660385,1,1,0.8421052631578947,0.8421052631578947,0.8421052631578947,155.0
18369062,242776776,0,1,0.8014007003501751,0.8014007003501751,0.8014007003501751,1381.0
18373575,242832952,0,1,0.8143322475570033,0.8143322475570033,0.8143322475570033,6.0
18382873,242947590,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,997.0
18395093,243101439,0,1,0.8617886178861789,0.8617886178861789,0.8617886178861789,852.0
18408836,243274666,0,1,0.8430493273542601,0.8430493273542601,0.8430493273542601,753.0
18431514,243563213,0,1,0.8991935483870968,0.8991935483870968,0.8991935483870968,532.0
18433997,243591950,1,1,0.8363636363636363,0.8363636363636363,0.8363636363636363,1.0
18464901,243967534,0,1,0.8616262482168331,0.8616262482168331,0.8616262482168331,689.0
18465207,243971272,0,1,0.849438202247191,0.849438202247191,0.849438202247191,2142.0
18465207,243971274,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,2142.0
18480757,244168408,1,1,0.875,0.875,0.875,1244.0
18495550,244350256,1,1,0.8705882352941177,0.8705882352941177,0.8705882352941177,1.0
18542592,244954775,0,1,0.8402903811252269,0.8402903811252269,0.8402903811252269,1.0
18566266,245248496,1,1,0.8695652173913043,0.8695652173913043,0.8695652173913043,3.0
18600818,245674696,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,575.0
18602522,245696537,0,1,0.8135593220338984,0.8135593220338984,0.8135593220338984,104.0
18613058,245825095,0,1,0.8715953307392996,0.8715953307392996,0.8715953307392996,976.0
18617944,245886387,1,1,0.8695652173913043,0.8695652173913043,0.8695652173913043,1.0
18642646,246199236,0,1,0.8457538994800693,0.8457538994800693,0.8457538994800693,1.0
18661835,246440000,0,1,0.8325358851674641,0.8325358851674641,0.8325358851674641,1256.0
18727948,247264472,1,2,0.15384615384615385,0.6666666666666666,0.41025641025641024,504.0
18752621,247566081,1,1,0.875,0.875,0.875,1.0
18753173,247572967,0,1,0.8680611423974256,0.8680611423974256,0.8680611423974256,1.0
18774549,247840016,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0
18801148,248172471,0,1,0.8402625820568927,0.8402625820568927,0.8402625820568927,569.0
18831774,248540436,0,1,0.8341968911917098,0.8341968911917098,0.8341968911917098,2469.0
18839933,248642027,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,14.0
18861236,248861711,0,1,0.8326530612244898,0.8326530612244898,0.8326530612244898,1.0
18883526,249098715,0,1,0.8860257680872151,0.8860257680872151,0.8860257680872151,2467.0
18900486,249274449,0,1,0.8724035608308606,0.8724035608308606,0.8724035608308606,474.0
18901497,249285038,0,1,0.8828828828828829,0.8828828828828829,0.8828828828828829,271.0
18913339,249413296,0,1,0.8717948717948718,0.8717948717948718,0.8717948717948718,17.0
18918762,249472279,1,1,0.8322981366459627,0.8322981366459627,0.8322981366459627,3.0
18928274,249580065,0,1,0.8705882352941177,0.8705882352941177,0.8705882352941177,272.0
18941192,249714303,0,1,0.8088888888888889,0.8088888888888889,0.8088888888888889,298.0
18958582,249891668,0,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,495.0
18959619,249900688,0,1,0.8275862068965517,0.8275862068965517,0.8275862068965517,45.0
18959619,249900691,1,1,0.8714285714285714,0.8714285714285714,0.8714285714285714,45.0
18973150,250042866,1,1,0.8235294117647058,0.8235294117647058,0.8235294117647058,2.0
18990499,250220923,1,1,0.8837209302325582,0.8837209302325582,0.8837209302325582,1.0
18993781,250258292,1,1,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0
18998946,250313004,1,1,0.8727272727272727,0.8727272727272727,0.8727272727272727,5.0
19002648,250351209,0,1,0.8177777777777778,0.8177777777777778,0.8177777777777778,7.0
19004836,250374118,1,1,0.8,0.8,0.8,1.0
19021188,250548367,1,1,0.8,0.8,0.8,407.0
19024943,250588723,0,1,0.80248833592535,0.80248833592535,0.80248833592535,1.0
19061080,250974941,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,252.0
19061080,250974947,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,252.0
19066441,251031798,0,1,0.839622641509434,0.839622641509434,0.839622641509434,347.0
19067159,251038697,1,1,0.8695652173913043,0.8695652173913043,0.8695652173913043,1.0
19077449,251155777,0,1,0.898876404494382,0.898876404494382,0.898876404494382,800.0
19098307,251369973,0,1,0.8533333333333334,0.8533333333333334,0.8533333333333334,332.0
19103998,251430814,1,1,0.8955223880597015,0.8955223880597015,0.8955223880597015,1814.0
19148112,251895170,0,1,0.8945454545454545,0.8945454545454545,0.8945454545454545,232.0
19149113,251906809,0,1,0.8931506849315068,0.8931506849315068,0.8931506849315068,1704.0
19149856,251915551,1,1,0.8461538461538461,0.8461538461538461,0.8461538461538461,2.0
19170570,252136638,0,1,0.8088531187122736,0.8088531187122736,0.8088531187122736,1.0
19192145,252364991,1,1,0.8396946564885496,0.8396946564885496,0.8396946564885496,1.0
19202804,252473343,1,1,0.8181818181818182,0.8181818181818182,0.8181818181818182,816.0
19203786,252484004,1,1,0.8910891089108911,0.8910891089108911,0.8910891089108911,1.0
19227397,127651742,1,1,0.8235294117647058,0.8235294117647058,0.8235294117647058,234.0
19235690,127755654,0,1,0.8073394495412844,0.8073394495412844,0.8073394495412844,1.0
19258698,128030676,0,1,0.8914956011730205,0.8914956011730205,0.8914956011730205,1217.0
19265449,128111078,0,1,0.8959537572254336,0.8959537572254336,0.8959537572254336,14.0
19294697,128459859,0,1,0.8205128205128205,0.8205128205128205,0.8205128205128205,27.0
19302187,128548198,1,1,0.9,0.9,0.9,2.0
19309163,128634591,1,1,0.8275862068965517,0.8275862068965517,0.8275862068965517,1061.0
19313914,128693684,1,1,0.8444444444444444,0.8444444444444444,0.8444444444444444,559.0
19318456,128746071,0,1,0.896551724137931,0.896551724137931,0.896551724137931,1502.0
19318904,128751134,1,1,0.8484848484848485,0.8484848484848485,0.8484848484848485,765.0
19320032,128765541,0,1,0.8224043715846995,0.8224043715846995,0.8224043715846995,3.0
19321493,128782423,0,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,1320.0
19330046,128889808,1,1,0.875,0.875,0.875,1.0
19342657,129041308,0,1,0.8418604651162791,0.8418604651162791,0.8418604651162791,1787.0
19345548,129075342,0,1,0.8935214881334188,0.8935214881334188,0.8935214881334188,1.0
19351405,129146378,1,1,0.84,0.84,0.84,1.0
19360658,129252149,0,1,0.8543689320388349,0.8543689320388349,0.8543689320388349,1220.0
19365250,129306876,0,1,0.8858447488584474,0.8858447488584474,0.8858447488584474,1408.0
19378721,129469057,0,1,0.8110236220472441,0.8110236220472441,0.8110236220472441,1489.0
19378975,129471899,0,1,0.8349514563106796,0.8349514563106796,0.8349514563106796,1220.0
19380851,129494551,0,1,0.8578947368421053,0.8578947368421053,0.8578947368421053,1.0
19400008,129718674,1,1,0.8181818181818182,0.8181818181818182,0.8181818181818182,2149.0
19409121,129827110,1,1,0.8529411764705882,0.8529411764705882,0.8529411764705882,1326.0
19428513,130055711,1,1,0.8848484848484849,0.8848484848484849,0.8848484848484849,1.0
19440217,130197156,1,1,0.8051948051948052,0.8051948051948052,0.8051948051948052,1.0
19440542,130201597,0,1,0.8192,0.8192,0.8192,17.0
19480841,130689132,0,1,0.8755707762557078,0.8755707762557078,0.8755707762557078,16.0
19504879,130974531,0,1,0.8376220053238687,0.8376220053238687,0.8376220053238687,1.0
19512359,131067763,0,1,0.8743315508021391,0.8743315508021391,0.8743315508021391,1.0
19520132,131158984,1,1,0.8936170212765957,0.8936170212765957,0.8936170212765957,40.0
19529785,131275129,0,1,0.8162162162162162,0.8162162162162162,0.8162162162162162,82.0
19572234,131774540,0,1,0.8795411089866156,0.8795411089866156,0.8795411089866156,531.0
19573839,131793704,0,1,0.8293838862559242,0.8293838862559242,0.8293838862559242,160.0
19579625,131865471,1,1,0.803921568627451,0.803921568627451,0.803921568627451,627.0
19591066,132004747,0,1,0.88268156424581,0.88268156424581,0.88268156424581,3.0
19614878,132296615,1,1,0.8673469387755102,0.8673469387755102,0.8673469387755102,147.0
19629504,132472814,0,1,0.8844221105527639,0.8844221105527639,0.8844221105527639,222.0
19646720,132676636,0,1,0.8110497237569061,0.8110497237569061,0.8110497237569061,1.0
19654552,132768879,0,1,0.8756218905472637,0.8756218905472637,0.8756218905472637,276.0
19678667,133055710,0,1,0.8341986846659744,0.8341986846659744,0.8341986846659744,2425.0
19687400,133150343,0,1,0.898876404494382,0.898876404494382,0.898876404494382,1301.0
19776891,134235257,1,1,0.8846153846153846,0.8846153846153846,0.8846153846153846,1.0
19788855,134377857,0,1,0.8009259259259259,0.8009259259259259,0.8009259259259259,5.0
